571684.000000,3846352.000000,572684.000000,3847523.500000
572684.000000,3846352.000000,573684.000000,3847523.500000
571684.000000,3847523.500000,572684.000000,3848695.000000
572684.000000,3847523.500000,573684.000000,3848695.000000
571684.000000,3846352.000000,572184.000000,3846937.750000
572184.000000,3846352.000000,572684.000000,3846937.750000
572684.000000,3846352.000000,573184.000000,3846937.750000
573184.000000,3846352.000000,573684.000000,3846937.750000
571684.000000,3846937.750000,572184.000000,3847523.500000
572184.000000,3846937.750000,572684.000000,3847523.500000
572684.000000,3846937.750000,573184.000000,3847523.500000
573184.000000,3846937.750000,573684.000000,3847523.500000
571684.000000,3847523.500000,572184.000000,3848109.250000
572184.000000,3847523.500000,572684.000000,3848109.250000
572684.000000,3847523.500000,573184.000000,3848109.250000
573184.000000,3847523.500000,573684.000000,3848109.250000
571684.000000,3848109.250000,572184.000000,3848695.000000
572184.000000,3848109.250000,572684.000000,3848695.000000
572684.000000,3848109.250000,573184.000000,3848695.000000
573184.000000,3848109.250000,573684.000000,3848695.000000
571684.000000,3846352.000000,571934.000000,3846644.875000
571934.000000,3846352.000000,572184.000000,3846644.875000
572184.000000,3846352.000000,572434.000000,3846644.875000
572434.000000,3846352.000000,572684.000000,3846644.875000
572684.000000,3846352.000000,572934.000000,3846644.875000
572934.000000,3846352.000000,573184.000000,3846644.875000
573184.000000,3846352.000000,573434.000000,3846644.875000
573434.000000,3846352.000000,573684.000000,3846644.875000
571684.000000,3846644.875000,571934.000000,3846937.750000
571934.000000,3846644.875000,572184.000000,3846937.750000
572184.000000,3846644.875000,572434.000000,3846937.750000
572434.000000,3846644.875000,572684.000000,3846937.750000
572684.000000,3846644.875000,572934.000000,3846937.750000
572934.000000,3846644.875000,573184.000000,3846937.750000
573184.000000,3846644.875000,573434.000000,3846937.750000
573434.000000,3846644.875000,573684.000000,3846937.750000
571684.000000,3846937.750000,571934.000000,3847230.625000
571934.000000,3846937.750000,572184.000000,3847230.625000
572184.000000,3846937.750000,572434.000000,3847230.625000
572434.000000,3846937.750000,572684.000000,3847230.625000
572684.000000,3846937.750000,572934.000000,3847230.625000
572934.000000,3846937.750000,573184.000000,3847230.625000
573184.000000,3846937.750000,573434.000000,3847230.625000
573434.000000,3846937.750000,573684.000000,3847230.625000
571684.000000,3847230.625000,571934.000000,3847523.500000
571934.000000,3847230.625000,572184.000000,3847523.500000
572184.000000,3847230.625000,572434.000000,3847523.500000
572434.000000,3847230.625000,572684.000000,3847523.500000
572684.000000,3847230.625000,572934.000000,3847523.500000
572934.000000,3847230.625000,573184.000000,3847523.500000
573184.000000,3847230.625000,573434.000000,3847523.500000
573434.000000,3847230.625000,573684.000000,3847523.500000
571684.000000,3847523.500000,571934.000000,3847816.375000
571934.000000,3847523.500000,572184.000000,3847816.375000
572184.000000,3847523.500000,572434.000000,3847816.375000
572434.000000,3847523.500000,572684.000000,3847816.375000
572684.000000,3847523.500000,572934.000000,3847816.375000
572934.000000,3847523.500000,573184.000000,3847816.375000
573184.000000,3847523.500000,573434.000000,3847816.375000
573434.000000,3847523.500000,573684.000000,3847816.375000
571684.000000,3847816.375000,571934.000000,3848109.250000
571934.000000,3847816.375000,572184.000000,3848109.250000
572184.000000,3847816.375000,572434.000000,3848109.250000
572434.000000,3847816.375000,572684.000000,3848109.250000
572684.000000,3847816.375000,572934.000000,3848109.250000
572934.000000,3847816.375000,573184.000000,3848109.250000
573184.000000,3847816.375000,573434.000000,3848109.250000
573434.000000,3847816.375000,573684.000000,3848109.250000
571684.000000,3848109.250000,571934.000000,3848402.125000
571934.000000,3848109.250000,572184.000000,3848402.125000
572184.000000,3848109.250000,572434.000000,3848402.125000
572434.000000,3848109.250000,572684.000000,3848402.125000
572684.000000,3848109.250000,572934.000000,3848402.125000
572934.000000,3848109.250000,573184.000000,3848402.125000
573184.000000,3848109.250000,573434.000000,3848402.125000
573434.000000,3848109.250000,573684.000000,3848402.125000
571684.000000,3848402.125000,571934.000000,3848695.000000
571934.000000,3848402.125000,572184.000000,3848695.000000
572184.000000,3848402.125000,572434.000000,3848695.000000
572434.000000,3848402.125000,572684.000000,3848695.000000
572684.000000,3848402.125000,572934.000000,3848695.000000
572934.000000,3848402.125000,573184.000000,3848695.000000
573184.000000,3848402.125000,573434.000000,3848695.000000
573434.000000,3848402.125000,573684.000000,3848695.000000
571684.000000,3846352.000000,571809.000000,3846498.437500
571809.000000,3846352.000000,571934.000000,3846498.437500
571934.000000,3846352.000000,572059.000000,3846498.437500
572059.000000,3846352.000000,572184.000000,3846498.437500
572184.000000,3846352.000000,572309.000000,3846498.437500
572309.000000,3846352.000000,572434.000000,3846498.437500
572434.000000,3846352.000000,572559.000000,3846498.437500
572559.000000,3846352.000000,572684.000000,3846498.437500
572684.000000,3846352.000000,572809.000000,3846498.437500
572809.000000,3846352.000000,572934.000000,3846498.437500
572934.000000,3846352.000000,573059.000000,3846498.437500
573059.000000,3846352.000000,573184.000000,3846498.437500
573184.000000,3846352.000000,573309.000000,3846498.437500
573309.000000,3846352.000000,573434.000000,3846498.437500
573434.000000,3846352.000000,573559.000000,3846498.437500
573559.000000,3846352.000000,573684.000000,3846498.437500
571684.000000,3846498.437500,571809.000000,3846644.875000
571809.000000,3846498.437500,571934.000000,3846644.875000
571934.000000,3846498.437500,572059.000000,3846644.875000
572059.000000,3846498.437500,572184.000000,3846644.875000
572184.000000,3846498.437500,572309.000000,3846644.875000
572309.000000,3846498.437500,572434.000000,3846644.875000
572434.000000,3846498.437500,572559.000000,3846644.875000
572559.000000,3846498.437500,572684.000000,3846644.875000
572684.000000,3846498.437500,572809.000000,3846644.875000
572809.000000,3846498.437500,572934.000000,3846644.875000
572934.000000,3846498.437500,573059.000000,3846644.875000
573059.000000,3846498.437500,573184.000000,3846644.875000
573184.000000,3846498.437500,573309.000000,3846644.875000
573309.000000,3846498.437500,573434.000000,3846644.875000
573434.000000,3846498.437500,573559.000000,3846644.875000
573559.000000,3846498.437500,573684.000000,3846644.875000
571684.000000,3846644.875000,571809.000000,3846791.312500
571809.000000,3846644.875000,571934.000000,3846791.312500
571934.000000,3846644.875000,572059.000000,3846791.312500
572059.000000,3846644.875000,572184.000000,3846791.312500
572184.000000,3846644.875000,572309.000000,3846791.312500
572309.000000,3846644.875000,572434.000000,3846791.312500
572434.000000,3846644.875000,572559.000000,3846791.312500
572559.000000,3846644.875000,572684.000000,3846791.312500
572684.000000,3846644.875000,572809.000000,3846791.312500
572809.000000,3846644.875000,572934.000000,3846791.312500
572934.000000,3846644.875000,573059.000000,3846791.312500
573059.000000,3846644.875000,573184.000000,3846791.312500
573184.000000,3846644.875000,573309.000000,3846791.312500
573309.000000,3846644.875000,573434.000000,3846791.312500
573434.000000,3846644.875000,573559.000000,3846791.312500
573559.000000,3846644.875000,573684.000000,3846791.312500
571684.000000,3846791.312500,571809.000000,3846937.750000
571809.000000,3846791.312500,571934.000000,3846937.750000
571934.000000,3846791.312500,572059.000000,3846937.750000
572059.000000,3846791.312500,572184.000000,3846937.750000
572184.000000,3846791.312500,572309.000000,3846937.750000
572309.000000,3846791.312500,572434.000000,3846937.750000
572434.000000,3846791.312500,572559.000000,3846937.750000
572559.000000,3846791.312500,572684.000000,3846937.750000
572684.000000,3846791.312500,572809.000000,3846937.750000
572809.000000,3846791.312500,572934.000000,3846937.750000
572934.000000,3846791.312500,573059.000000,3846937.750000
573059.000000,3846791.312500,573184.000000,3846937.750000
573184.000000,3846791.312500,573309.000000,3846937.750000
573309.000000,3846791.312500,573434.000000,3846937.750000
573434.000000,3846791.312500,573559.000000,3846937.750000
573559.000000,3846791.312500,573684.000000,3846937.750000
571684.000000,3846937.750000,571809.000000,3847084.187500
571809.000000,3846937.750000,571934.000000,3847084.187500
571934.000000,3846937.750000,572059.000000,3847084.187500
572059.000000,3846937.750000,572184.000000,3847084.187500
572184.000000,3846937.750000,572309.000000,3847084.187500
572309.000000,3846937.750000,572434.000000,3847084.187500
572434.000000,3846937.750000,572559.000000,3847084.187500
572559.000000,3846937.750000,572684.000000,3847084.187500
