-8516919.293945,4799022.301758,-8512027.324219,4803914.271484
-13658379.476562,5765186.322754,-13655933.491699,5767632.307617
-9079495.812500,4821036.165527,-9077049.827637,4823482.150391
-11598860.221680,4896861.696289,-11596414.236816,4899307.681152
-10632696.200684,4899307.681152,-10630250.215820,4901753.666016
-8952304.599609,4808806.241211,-8947412.629883,4813698.210938
-11354261.735352,4874847.832520,-11351815.750488,4877293.817383
-8905830.887207,4874847.832520,-8903384.902344,4877293.817383
-10319610.138184,4845496.014160,-10317164.153320,4847941.999023
-10918876.429688,4813698.210938,-10916430.444824,4816144.195801
-10945782.263184,4857725.938477,-10943336.278320,4860171.923340
-11699145.601074,4882185.787109,-11696699.616211,4884631.771973
-8678354.294922,4857725.938477,-8673462.325195,4862617.908203
-9314310.359375,4896861.696289,-9311864.374512,4899307.681152
-12684877.500977,6623727.009766,-12682431.516113,6626172.994629
-13677947.355469,5889931.550781,-13675501.370605,5892377.535645
-8719936.037598,4823482.150391,-8717490.052734,4825928.135254
-8773747.704590,4847941.999023,-8771301.719727,4850387.983887
-9458623.466309,4803914.271484,-9456177.481445,4806360.256348
-9730127.786133,4818590.180664,-9725235.816406,4823482.150391
-9805953.316895,5185487.910156,-9803507.332031,5187933.895020
-9771709.528809,5175703.970703,-9769263.543945,5178149.955566
-10953120.217773,4821036.165527,-10950674.232910,4823482.150391
-10437017.411621,4823482.150391,-10434571.426758,4825928.135254
-11464331.054199,4889523.741699,-11461885.069336,4891969.726562
-9103955.661133,4867509.877930,-9099063.691406,4872401.847656
-11652671.888672,4857725.938477,-11647779.918945,4862617.908203
-9177335.207031,4843050.029297,-9167551.267578,4852833.968750
-9461069.451172,4850387.983887,-9458623.466309,4852833.968750
-11620874.085449,4835712.074707,-11618428.100586,4838158.059570
-8612312.703613,4813698.210938,-8609866.718750,4816144.195801
-11708929.540527,4884631.771973,-11706483.555664,4887077.756836
-9752141.649902,5143906.167480,-9749695.665039,5146352.152344
-11234408.477051,4825928.135254,-11231962.492188,4828374.120117
-8986548.387695,4877293.817383,-8984102.402832,4879739.802246
-9960050.363281,4794130.332031,-9940482.484375,4813698.210938
-9754587.634766,4838158.059570,-9749695.665039,4843050.029297
-8744395.886230,4813698.210938,-8741949.901367,4816144.195801
-9558908.845703,4818590.180664,-9556462.860840,4821036.165527
-9539340.966797,4794130.332031,-9529557.027344,4803914.271484
-9089279.751953,4882185.787109,-9079495.812500,4891969.726562
-10918876.429688,4887077.756836,-10916430.444824,4889523.741699
-10023645.969727,4869955.862793,-10021199.984863,4872401.847656
-10018754.000000,4823482.150391,-10013862.030273,4828374.120117
-10549532.715332,4835712.074707,-10547086.730469,4838158.059570
-10821037.035156,4852833.968750,-10801469.156250,4872401.847656
-10938444.308594,4835712.074707,-10935998.323730,4838158.059570
-8937628.690430,4877293.817383,-8935182.705566,4879739.802246
-10696291.807129,4865063.893066,-10693845.822266,4867509.877930
-13692623.264648,5963311.096680,-13687731.294922,5968203.066406
-8996332.327148,4887077.756836,-8991440.357422,4891969.726562
-10072565.666992,4882185.787109,-10067673.697266,4887077.756836
-9876886.877930,4823482.150391,-9874440.893066,4825928.135254
-10730535.595215,4850387.983887,-10728089.610352,4852833.968750
-10561762.639648,4887077.756836,-10559316.654785,4889523.741699
-10126377.333984,4862617.908203,-10121485.364258,4867509.877930
-8639218.537109,4808806.241211,-8636772.552246,4811252.226074
-9813291.271484,5161028.061523,-9810845.286621,5163474.046387
-9544232.936523,4833266.089844,-9541786.951660,4835712.074707
-10860172.792969,4857725.938477,-10857726.808105,4860171.923340
-10189972.940430,4833266.089844,-10187526.955566,4835712.074707
-10407665.593262,4830820.104980,-10405219.608398,4833266.089844
-11430087.266113,4857725.938477,-11427641.281250,4860171.923340
-13668163.416016,6044028.597168,-13665717.431152,6046474.582031
-9757033.619629,4869955.862793,-9754587.634766,4872401.847656
-8759071.795410,4835712.074707,-8756625.810547,4838158.059570
-11704037.570801,4882185.787109,-11701591.585938,4884631.771973
-9950266.423828,4872401.847656,-9945374.454102,4877293.817383
-10987364.005859,4891969.726562,-10977580.066406,4901753.666016
-13655933.491699,6254383.295410,-13653487.506836,6256829.280273
-13641257.582520,6185895.719238,-13638811.597656,6188341.704102
-10529964.836426,4857725.938477,-10527518.851562,4860171.923340
-11474114.993652,4865063.893066,-11471669.008789,4867509.877930
-8844681.265625,4855279.953613,-8842235.280762,4857725.938477
-11246638.401367,4828374.120117,-11244192.416504,4830820.104980
-13685285.310059,5823889.959473,-13682839.325195,5826335.944336
-8551163.082031,4867509.877930,-8546271.112305,4872401.847656
-9294742.480469,4887077.756836,-9292296.495605,4889523.741699
-13690177.279785,6004892.839355,-13687731.294922,6007338.824219
-9549124.906250,4813698.210938,-9509989.148438,4852833.968750
